"","overall_transformed","age_tran","wage_tran","international_reputation","is_sub","Top_Club","value_tran","release_tran"
"4165",26806.2026241036,7.9704767893106,2.25e+08,1,0,"other",2.56e+12,6.76e+12
"4166",32655.2205640584,8.46070789930705,0,1,0,"other",0,0
"4167",27734.48059515,7.08628242288099,1.44e+08,1,0,"other",1.024e+13,3.025e+13
"4168",25004.6851532663,8.46070789930705,4e+06,1,0,"other",6.00625e+11,1e+12
"4169",34755.7805546427,7.9704767893106,1.849e+09,2,0,"other",1.1025e+14,3.2041e+14
"4170",22438.4087936718,7.08628242288099,4e+06,1,0,"other",6.80625e+11,1.69e+12
"4171",21618.8176101031,6.50540326910651,1e+08,1,1,"other",8.55625e+11,5.29e+12
"4172",26806.2026241036,7.27079286900546,4.9e+07,1,1,"other",5.76e+12,1.225e+13
"4173",17784.6297377822,6.89742513781528,4e+06,1,1,"other",6.76e+10,1.42129e+11
"4174",23275.8444024818,7.27079286900546,1e+06,1,1,"other",5.25625e+11,2.56e+12
"4175",23275.8444024818,6.7039137219579,1.6e+07,1,0,"other",8.55625e+11,2.56e+12
"4176",28681.2444787277,8.13688012439014,1.96e+08,1,0,"other",9e+12,3.721e+13
"4177",25896.305974114,7.27079286900546,4e+06,1,0,"other",1.69e+12,4.84e+12
"4178",33695.9527419033,6.89742513781528,1.681e+09,1,1,"Top_30",1.44e+14,5.1984e+14
"4179",20816.9605262596,7.80086037616557,1.6e+07,1,0,"other",1.40625e+11,3.83161e+11
"4180",10838.7442715874,7.62784626614106,4e+06,1,1,"other",1.6e+09,0
"4181",25004.6851532663,8.30023899891754,2.5e+07,1,0,"other",5.625e+11,1.21e+12
"4182",20816.9605262596,6.50540326910651,1e+08,1,1,"other",4.9e+11,3.24e+12
"4183",23275.8444024818,8.46070789930705,2.5e+07,1,1,"other",3.30625e+11,1.21e+12
"4184",31633.4844321214,7.80086037616557,7.84e+08,1,0,"other",5.625e+13,2.9241e+14
"4185",30630.6439676987,7.27079286900546,4.84e+08,1,0,"other",5.625e+13,2.4964e+14
"4186",23275.8444024818,8.9261396899676,9e+06,1,1,"other",5.29e+10,8.2944e+10
"4187",17069.7509423732,7.08628242288099,4e+06,1,1,"other",2.56e+10,1.07584e+11
"4188",14379.5410046167,6.09177543102124,1e+06,1,1,"other",1.96e+10,1.10889e+11
"4189",22438.4087936718,8.30023899891754,1e+06,1,1,"other",2.025e+11,3.69664e+11
"4190",20032.7261773365,7.45123163898525,1.6e+07,1,1,"other",1.40625e+11,3.94384e+11
"4191",25896.305974114,8.46070789930705,4e+06,1,1,"other",6.00625e+11,1.44e+12
"4192",32655.2205640584,8.9261396899676,6.4e+07,4,0,"other",8.41e+12,1.849e+13
"4193",29646.5979860793,6.89742513781528,4.84e+08,1,0,"other",4.225e+13,0
"4194",28681.2444787277,6.7039137219579,2.56e+08,1,1,"other",2.116e+13,9.216e+13
"4195",31633.4844321214,7.45123163898525,2.601e+09,1,1,"other",8.1e+13,3.1684e+14
"4196",15691.0232102274,6.30150451067143,4e+06,1,1,"other",3.24e+10,1.39876e+11
"4197",33695.9527419033,7.08628242288099,6.25e+08,1,0,"other",1.5625e+14,7.5625e+14
"4198",22438.4087936718,7.80086037616557,4e+06,1,0,"other",3.025e+11,5.52049e+11
"4199",18516.6748683181,7.80086037616557,1e+06,1,1,"other",3.61e+10,8.7025e+10
"4200",36933.1175912247,8.30023899891754,4.624e+09,3,0,"Top_30",1.44e+14,5.1984e+14
"4201",22438.4087936718,7.9704767893106,2.5e+07,1,0,"other",2.75625e+11,8.44561e+11
"4202",20032.7261773365,7.08628242288099,4e+06,1,1,"other",1.80625e+11,5.22729e+11
"4203",31633.4844321214,7.08628242288099,8.41e+08,1,1,"other",1e+14,4.41e+14
"4204",22438.4087936718,6.50540326910651,4e+06,1,1,"other",1.21e+12,5.76e+12
"4205",33695.9527419033,8.61842877960116,4.84e+08,1,0,"other",3.025e+13,1.3456e+14
"4206",11388.6066215219,5.87571073418712,1e+06,1,1,"other",4.9e+09,3.7249e+10
"4207",29646.5979860793,7.80086037616557,1.21e+08,1,0,"other",1.296e+13,4.624e+13
"4208",28681.2444787277,7.9704767893106,6.25e+08,1,0,"other",9.61e+12,3.481e+13
"4209",30630.6439676987,7.9704767893106,6.25e+08,1,0,"other",2.304e+13,8.464e+13
"4210",21618.8176101031,7.62784626614106,4e+06,1,0,"other",2.5e+11,8.33569e+11
"4211",29646.5979860793,8.7735324353329,4.9e+07,1,0,"other",3.61e+12,6.25e+12
"4212",13748.7142897823,6.30150451067143,1e+06,1,1,"other",1.69e+10,9.9225e+10
"4213",26806.2026241036,7.9704767893106,3.6e+07,1,1,"other",3.24e+12,7.29e+12
"4214",24131.2337482305,7.62784626614106,2.5e+07,1,0,"other",8.55625e+11,1.96e+12
"4215",23275.8444024818,7.9704767893106,4e+06,1,1,"other",4.225e+11,1.21e+12
"4216",24131.2337482305,6.30150451067143,4e+06,1,1,"other",1.44e+12,6.76e+12
"4217",28681.2444787277,6.89742513781528,3.24e+08,1,1,"other",1.681e+13,4.761e+13
"4218",21618.8176101031,7.08628242288099,4e+06,1,0,"other",3.30625e+11,7.93881e+11
"4219",21618.8176101031,7.27079286900546,1e+06,1,0,"other",2.75625e+11,4.84416e+11
"4220",24131.2337482305,8.61842877960116,1e+06,1,0,"other",2.25625e+11,4.10881e+11
"4221",18516.6748683181,7.62784626614106,0,1,0,"other",0,0
"4222",16371.9214995691,6.50540326910651,6.4e+07,1,1,"other",2.89e+10,1.27449e+11
"4223",21618.8176101031,7.45123163898525,9e+06,1,1,"other",3.30625e+11,7.69129e+11
"4224",22438.4087936718,8.13688012439014,4e+06,1,0,"other",2.75625e+11,8.44561e+11
"4225",20816.9605262596,6.50540326910651,4e+06,1,1,"other",3.025e+11,9.801e+11
"4226",27734.48059515,7.45123163898525,1e+08,1,0,"other",7.29e+12,2.601e+13
"4227",36933.1175912247,6.89742513781528,1.296e+09,1,0,"Top_30",4.41e+14,2.33289e+15
"4228",17784.6297377822,6.09177543102124,4e+06,1,1,"other",9e+10,5.74564e+11
"4229",18516.6748683181,6.7039137219579,1e+06,1,1,"other",1.05625e+11,2.54016e+11
"4230",24131.2337482305,8.13688012439014,2.5e+07,1,0,"other",5.625e+11,1.69e+12
"4231",25004.6851532663,8.13688012439014,8.1e+07,1,0,"other",7.225e+11,1.96e+12
"4232",12536.2724666846,6.7039137219579,4e+06,1,1,"other",3.6e+09,1.3689e+10
"4233",27734.48059515,8.7735324353329,1e+08,3,1,"other",1.96e+12,4.41e+12
"4234",22438.4087936718,7.45123163898525,1e+06,1,1,"other",4.55625e+11,9.25444e+11
"4235",33695.9527419033,6.7039137219579,9e+08,1,0,"Top_30",1.44e+14,5.1984e+14
"4236",29646.5979860793,6.7039137219579,1e+06,1,1,"Top_20",4.9e+13,2.5921e+14
"4237",15691.0232102274,6.7039137219579,1e+06,1,1,"other",1.96e+10,7.84e+10
"4238",36933.1175912247,7.62784626614106,1.764e+09,3,0,"other",2.56e+14,8.0656e+14
"4239",23275.8444024818,7.9704767893106,1e+06,1,1,"other",3.025e+11,5.929e+11
"4240",26806.2026241036,7.80086037616557,1e+06,1,0,"other",2.56e+12,1.225e+13
"4241",43933.5485468287,7.80086037616557,3.0625e+10,3,0,"Top_10",2.16225e+15,0
"4242",13748.7142897823,8.61842877960116,4e+06,1,0,"other",1.6e+09,3.844e+09
"4243",23275.8444024818,6.89742513781528,1e+06,1,1,"other",1e+12,2.89e+12
"4244",21618.8176101031,7.08628242288099,4e+06,1,1,"other",3.6e+11,1.21e+12
"4245",25004.6851532663,6.09177543102124,1.21e+08,1,1,"Top_20",3.24e+12,2.209e+13
"4246",20032.7261773365,7.27079286900546,1e+06,1,1,"other",1.6e+11,3.721e+11
"4247",17784.6297377822,6.7039137219579,1e+06,1,1,"other",5.76e+10,0
"4248",18516.6748683181,8.13688012439014,1e+06,1,1,"other",2.89e+10,8.8804e+10
"4249",15691.0232102274,6.7039137219579,1e+06,1,1,"other",1.69e+10,3.5721e+10
"4250",25896.305974114,7.9704767893106,6.4e+07,1,1,"other",1e+12,2.25e+12
"4251",30630.6439676987,7.62784626614106,2.116e+09,1,1,"other",4.225e+13,1.3225e+14
"4252",28681.2444787277,7.80086037616557,5.76e+08,1,1,"other",9.61e+12,3.136e+13
"4253",39188.0132051698,7.45123163898525,3.136e+09,3,0,"other",7.29e+14,2.29441e+15
"4254",23275.8444024818,7.62784626614106,3.6e+07,1,1,"other",5.625e+11,0
"4255",20032.7261773365,8.7735324353329,1e+06,1,1,"other",3.24e+10,5.0625e+10
"4256",22438.4087936718,8.61842877960116,4e+06,1,0,"other",1.05625e+11,2.38144e+11
"4257",15691.0232102274,6.30150451067143,1e+06,1,1,"other",3.61e+10,2.49001e+11
"4258",26806.2026241036,7.08628242288099,4.9e+07,1,0,"other",4.41e+12,1.225e+13
"4259",31633.4844321214,8.13688012439014,8.41e+08,2,1,"other",3.025e+13,8.836e+13
"4260",18516.6748683181,6.7039137219579,4e+06,1,0,"other",6.25e+10,2.38144e+11
"4261",28681.2444787277,6.89742513781528,2.25e+08,1,0,"Top_30",2.116e+13,6.084e+13
"4262",21618.8176101031,6.7039137219579,9e+06,1,1,"other",8.55625e+11,6.25e+12
"4263",26806.2026241036,6.7039137219579,2.89e+08,1,0,"other",6.76e+12,3.025e+13
"4264",26806.2026241036,8.30023899891754,1.69e+08,1,0,"other",1.96e+12,5.76e+12
"4265",21618.8176101031,8.30023899891754,1e+06,1,1,"other",1.225e+11,2.23729e+11
"4266",13134.3330541525,6.09177543102124,1e+06,1,1,"other",6.4e+09,2.4336e+10
"4267",28681.2444787277,8.61842877960116,3.6e+07,1,0,"other",5.76e+12,1.764e+13
"4268",26806.2026241036,9.2243044729329,4e+06,2,0,"other",3.30625e+11,7.93881e+11
"4269",26806.2026241036,7.45123163898525,2.5e+07,1,0,"other",4.41e+12,7.84e+12
"4270",18516.6748683181,6.30150451067143,1e+06,1,1,"other",2.025e+11,1.44e+12
"4271",25004.6851532663,6.89742513781528,4.9e+07,1,1,"other",2.56e+12,1.156e+13
"4272",27734.48059515,7.80086037616557,6.4e+07,1,0,"other",6.25e+12,1.521e+13
"4273",21618.8176101031,7.08628242288099,9e+06,1,1,"other",3.6e+11,8.37225e+11
"4274",28681.2444787277,7.08628242288099,3.24e+08,1,0,"other",1.681e+13,6.561e+13
"4275",31633.4844321214,8.61842877960116,1.69e+08,1,0,"other",2.5e+13,4.9e+13
"4276",15691.0232102274,7.45123163898525,4e+06,1,1,"other",1.44e+10,4.7961e+10
"4277",29646.5979860793,8.30023899891754,1e+06,1,0,"other",1.024e+13,4.624e+13
"4278",28681.2444787277,6.7039137219579,1.444e+09,1,1,"Top_20",2.401e+13,1.0816e+14
"4279",20816.9605262596,7.08628242288099,4e+06,1,1,"other",2.5e+11,5.25625e+11
"4280",15691.0232102274,6.30150451067143,4.9e+07,1,1,"Top_10",3.24e+10,1.98916e+11
"4281",24131.2337482305,6.89742513781528,9e+06,1,1,"other",1.21e+12,5.29e+12
"4282",23275.8444024818,8.13688012439014,2.5e+07,1,1,"other",3.90625e+11,1.69e+12
"4283",26806.2026241036,6.7039137219579,3.6e+07,1,1,"other",6.25e+12,0
"4284",33695.9527419033,7.9704767893106,2.704e+09,2,1,"Top_30",6.4e+13,1.8496e+14
"4285",29646.5979860793,7.80086037616557,1.96e+08,1,0,"other",1.764e+13,3.969e+13
"4286",20816.9605262596,7.27079286900546,4e+06,1,1,"other",2.5e+11,5.08369e+11
"4287",18516.6748683181,7.08628242288099,1e+06,1,1,"other",6.76e+10,1.42129e+11
"4288",17069.7509423732,6.30150451067143,1e+06,1,1,"other",4.84e+10,1.84041e+11
"4289",20816.9605262596,7.62784626614106,4e+06,1,0,"other",1.6e+11,3.721e+11
"4290",35834.8028181981,7.08628242288099,4.225e+09,1,0,"other",2.4025e+14,9.3636e+14
"4291",22438.4087936718,7.80086037616557,9e+06,1,1,"other",3.30625e+11,0
"4292",25896.305974114,9.07636242422116,9e+06,1,1,"other",1.05625e+11,2.38144e+11
"4293",19266.0021327151,7.27079286900546,4e+06,1,1,"other",1.225e+11,3.75769e+11
"4294",17784.6297377822,6.30150451067143,1e+06,1,1,"other",1.05625e+11,4.77481e+11
"4295",30630.6439676987,7.62784626614106,2.25e+08,1,0,"other",4.225e+13,1.0404e+14
"4296",19266.0021327151,7.62784626614106,1e+06,1,1,"other",7.29e+10,1.48225e+11
"4297",18516.6748683181,6.50540326910651,1e+06,1,1,"other",1.80625e+11,1e+12
"4298",25004.6851532663,7.62784626614106,9e+06,1,1,"other",1.21e+12,0
"4299",24131.2337482305,7.62784626614106,4e+06,1,0,"other",7.225e+11,1.44e+12
"4300",27734.48059515,8.7735324353329,4.9e+07,1,0,"other",1.96e+12,3.61e+12
"4301",22438.4087936718,7.08628242288099,4e+06,1,1,"other",4.55625e+11,1e+12
"4302",22438.4087936718,6.89742513781528,1e+06,1,0,"other",4.55625e+11,1.21e+12
"4303",21618.8176101031,9.2243044729329,1e+06,1,0,"other",6.4e+09,1e+10
"4304",15691.0232102274,6.50540326910651,1.6e+07,1,1,"other",3.61e+10,2.304e+11
"4305",18516.6748683181,7.9704767893106,1e+06,1,1,"other",4e+10,8.1225e+10
"4306",18516.6748683181,7.27079286900546,9e+06,1,1,"other",8.41e+10,3.03601e+11
"4307",31633.4844321214,7.45123163898525,1.024e+09,2,1,"other",7.225e+13,2.2801e+14
"4308",27734.48059515,7.08628242288099,3.24e+08,1,0,"other",1.089e+13,3.481e+13
"4309",22438.4087936718,7.08628242288099,1e+06,1,1,"other",5.625e+11,1.44e+12
"4310",18516.6748683181,6.89742513781528,1e+06,1,1,"other",8.41e+10,0
"4311",23275.8444024818,7.27079286900546,4e+06,1,0,"other",5.625e+11,1.21e+12
"4312",18516.6748683181,6.09177543102124,4e+06,1,1,"other",1.80625e+11,1.21e+12
"4313",20032.7261773365,8.7735324353329,1e+06,1,0,"other",1.96e+10,6.0025e+10
"4314",38050.8221903919,7.9704767893106,3.24e+10,2,1,"Top_10",3.24e+14,1.36161e+15
"4315",22438.4087936718,9.37006240972088,1.6e+07,1,0,"other",1.44e+10,5.76e+10
"4316",22438.4087936718,7.27079286900546,4e+06,1,0,"other",5.625e+11,1.69e+12
"4317",24131.2337482305,8.7735324353329,4e+06,1,0,"other",1.225e+11,2.23729e+11
"4318",21618.8176101031,7.62784626614106,1e+06,1,0,"other",2.75625e+11,5.59504e+11
"4319",35834.8028181981,8.7735324353329,1.225e+09,3,0,"other",3.025e+13,1.1025e+14
"4320",22438.4087936718,6.7039137219579,1.6e+07,1,1,"other",7.65625e+11,3.24e+12
"4321",14379.5410046167,6.30150451067143,1e+06,1,1,"other",1.96e+10,8.0656e+10
"4322",26806.2026241036,7.9704767893106,2.5e+07,1,0,"other",3.24e+12,4.84e+12
"4323",24131.2337482305,8.7735324353329,9e+06,1,0,"other",1.40625e+11,3.83161e+11
"4324",17784.6297377822,6.7039137219579,1e+06,1,1,"other",4.41e+10,1.20409e+11
"4325",15691.0232102274,6.30150451067143,4e+06,1,1,"other",2.25e+10,6.1504e+10
"4326",25896.305974114,8.30023899891754,2.5e+07,1,0,"other",7.65625e+11,0
"4327",15691.0232102274,6.30150451067143,1e+06,1,1,"other",3.61e+10,1.40625e+11
"4328",25004.6851532663,7.9704767893106,1e+06,1,0,"other",6.00625e+11,2.89e+12
"4329",36933.1175912247,6.89742513781528,3.6e+09,2,0,"other",4.6225e+14,0
"4330",25004.6851532663,8.13688012439014,6.4e+07,1,1,"other",7.225e+11,1.96e+12
"4331",26806.2026241036,7.9704767893106,4e+06,1,0,"other",2.56e+12,6.25e+12
"4332",32655.2205640584,8.46070789930705,7.29e+08,2,1,"other",4.9e+13,1.4161e+14
"4333",26806.2026241036,8.61842877960116,3.6e+07,1,1,"other",1.96e+12,6.76e+12
"4334",20032.7261773365,6.7039137219579,4e+06,1,0,"other",2.5e+11,5.25625e+11
"4335",21618.8176101031,7.08628242288099,9e+06,1,1,"other",4.55625e+11,1.69e+12
"4336",25004.6851532663,7.08628242288099,1.6e+07,1,1,"other",1.44e+12,2.56e+12
"4337",31633.4844321214,7.9704767893106,2.704e+09,1,1,"other",4.9e+13,1.7689e+14
"4338",35834.8028181981,6.7039137219579,1e+06,1,0,"Top_30",3.24e+14,1.86624e+15
"4339",28681.2444787277,7.80086037616557,1e+06,1,1,"other",1.089e+13,5.184e+13
"4340",25896.305974114,8.13688012439014,2.5e+07,1,1,"other",1.21e+12,1.69e+12
"4341",27734.48059515,8.30023899891754,4.41e+08,1,0,"other",3.61e+12,1.089e+13
"4342",30630.6439676987,7.9704767893106,1.44e+08,1,0,"other",2.304e+13,6.724e+13
"4343",26806.2026241036,5.65272844935902,1e+06,1,0,"other",1.225e+13,9.801e+13
"4344",18516.6748683181,6.7039137219579,1e+06,1,1,"other",7.84e+10,2.401e+11
"4345",24131.2337482305,6.89742513781528,4.9e+07,1,1,"other",1e+12,3.61e+12
"4346",17784.6297377822,6.89742513781528,1e+06,1,1,"other",5.76e+10,1.21104e+11
"4347",35834.8028181981,7.80086037616557,1.024e+09,1,0,"other",1.5625e+14,6.7081e+14
"4348",25896.305974114,7.9704767893106,1.21e+08,1,0,"other",1.21e+12,3.24e+12
"4349",24131.2337482305,7.9704767893106,1.21e+08,1,1,"other",6.4e+11,1.69e+12
"4350",20032.7261773365,6.89742513781528,9e+06,1,1,"other",2.025e+11,4.55625e+11
"4351",21618.8176101031,7.45123163898525,4e+06,1,0,"other",3.6e+11,0
"4352",24131.2337482305,8.13688012439014,4e+06,1,0,"other",5.25625e+11,9.23521e+11
"4353",23275.8444024818,8.13688012439014,9e+06,1,1,"other",3.025e+11,6.36804e+11
"4354",33695.9527419033,7.27079286900546,5.29e+08,1,0,"other",1.1025e+14,4.7524e+14
"4355",21618.8176101031,6.7039137219579,4e+06,1,0,"other",4.225e+11,1.21e+12
"4356",42717.4600273031,7.08628242288099,1.3225e+10,2,0,"Top_10",2.16225e+15,6.43204e+15
"4357",27734.48059515,7.27079286900546,1.6e+07,1,0,"other",9.61e+12,1.849e+13
"4358",28681.2444787277,7.27079286900546,1.444e+09,1,1,"other",1.6e+13,6.241e+13
"4359",32655.2205640584,7.27079286900546,3.24e+08,1,0,"other",7.225e+13,3.0976e+14
"4360",29646.5979860793,6.89742513781528,1.69e+08,1,0,"other",4.225e+13,1.2321e+14
"4361",16371.9214995691,6.30150451067143,1e+06,1,1,"other",4.41e+10,2.08849e+11
"4362",29646.5979860793,7.62784626614106,2.56e+08,1,0,"other",2.304e+13,5.625e+13
"4363",32655.2205640584,7.45123163898525,8.1e+07,1,0,"other",1e+14,2.4964e+14
"4364",28681.2444787277,9.07636242422116,4.9e+07,1,0,"other",7.65625e+11,2.89e+12
"4365",20816.9605262596,7.45123163898525,1e+06,1,0,"other",2.5e+11,5.82169e+11
"4366",21618.8176101031,8.30023899891754,1e+06,1,1,"other",1.40625e+11,4.30336e+11
"4367",18516.6748683181,7.62784626614106,1.6e+07,1,1,"other",5.29e+10,1.23201e+11
"4368",26806.2026241036,8.30023899891754,0,1,0,"other",0,0
"4369",30630.6439676987,7.08628242288099,1e+08,1,1,"other",4.225e+13,1.8225e+14
"4370",25896.305974114,7.27079286900546,4e+06,1,0,"other",1.69e+12,0
"4371",26806.2026241036,7.62784626614106,8.1e+07,1,0,"other",4.84e+12,2.025e+13
"4372",25896.305974114,7.9704767893106,1e+06,1,0,"other",1.21e+12,1.96e+12
"4373",31633.4844321214,8.30023899891754,5.29e+08,1,0,"other",4.225e+13,1.2321e+14
"4374",25004.6851532663,8.46070789930705,3.6e+07,1,1,"other",4.225e+11,1e+12
"4375",11954.4062473755,6.30150451067143,1e+06,1,1,"other",3.6e+09,2.7225e+10
"4376",17784.6297377822,8.46070789930705,1e+06,1,1,"other",1.44e+10,2.6244e+10
"4377",22438.4087936718,7.27079286900546,9e+06,1,1,"other",5.25625e+11,1.21e+12
"4378",23275.8444024818,8.61842877960116,9e+06,1,1,"other",1.80625e+11,5.53536e+11
"4379",15026.9366242451,7.80086037616557,1e+06,1,1,"other",6.4e+09,1.1236e+10
"4380",19266.0021327151,6.30150451067143,1e+08,1,1,"Top_10",3.025e+11,1.96e+12
"4381",34755.7805546427,8.46070789930705,2.56e+08,1,0,"other",5.625e+13,2.25e+14
"4382",29646.5979860793,8.30023899891754,4.41e+08,1,0,"other",1.024e+13,2.704e+13
"4383",16371.9214995691,6.7039137219579,1e+06,1,1,"other",3.24e+10,1.23201e+11
"4384",25896.305974114,7.62784626614106,9e+06,1,0,"other",1.44e+12,2.56e+12
"4385",26806.2026241036,8.30023899891754,4.9e+07,1,0,"other",1.96e+12,4.84e+12
"4386",15026.9366242451,9.07636242422116,4e+06,1,1,"other",4e+08,1.225e+09
"4387",30630.6439676987,7.27079286900546,1.69e+08,2,0,"other",4.9e+13,1.3689e+14
"4388",17784.6297377822,7.45123163898525,1e+06,1,0,"other",3.24e+10,8.5849e+10
"4389",20032.7261773365,6.7039137219579,4e+06,1,0,"other",2.75625e+11,6.62596e+11
"4390",24131.2337482305,8.30023899891754,1e+06,1,0,"other",4.9e+11,1.21e+12
"4391",24131.2337482305,6.89742513781528,4e+06,1,1,"other",8.55625e+11,4e+12
"4392",22438.4087936718,7.62784626614106,4e+06,1,0,"other",3.90625e+11,1.21e+12
"4393",25004.6851532663,6.89742513781528,4e+06,1,1,"other",1.69e+12,4.84e+12
"4394",17069.7509423732,6.50540326910651,1e+06,1,1,"other",7.84e+10,3.54025e+11
"4395",17784.6297377822,7.08628242288099,1.6e+07,1,1,"other",4.41e+10,1.90096e+11
"4396",32655.2205640584,7.08628242288099,8.41e+08,1,0,"Top_20",1.3225e+14,0
"4397",26806.2026241036,7.27079286900546,2.89e+08,1,1,"other",5.29e+12,1.849e+13
"4398",26806.2026241036,7.45123163898525,1.69e+08,1,1,"other",5.29e+12,2.025e+13
"4399",39188.0132051698,8.13688012439014,7.921e+09,3,1,"Top_30",4.6225e+14,1.33956e+15
"4400",30630.6439676987,7.08628242288099,5.29e+08,1,1,"other",5.625e+13,2.1904e+14
"4401",30630.6439676987,6.89742513781528,2.25e+08,1,1,"other",6.4e+13,0
"4402",26806.2026241036,7.27079286900546,1e+06,1,0,"other",5.76e+12,3.364e+13
"4403",14379.5410046167,6.09177543102124,1e+06,1,1,"other",1.96e+10,1.10889e+11
"4404",34755.7805546427,8.46070789930705,1.521e+09,2,0,"other",5.625e+13,2.25e+14
"4405",26806.2026241036,6.89742513781528,1.44e+08,1,1,"other",6.76e+12,2.5e+13
"4406",15691.0232102274,6.50540326910651,1e+06,1,1,"other",3.61e+10,1.26736e+11
"4407",23275.8444024818,9.07636242422116,9e+06,1,1,"other",7.29e+10,2.23729e+11
"4408",31633.4844321214,7.62784626614106,9e+08,2,1,"other",4.9e+13,1.9044e+14
"4409",19266.0021327151,6.50540326910651,4e+06,1,0,"other",2.025e+11,4.87204e+11
"4410",11954.4062473755,6.09177543102124,1e+06,1,1,"other",3.6e+09,2.0449e+10
"4411",28681.2444787277,8.61842877960116,1.96e+08,1,0,"other",3.61e+12,8.41e+12
"4412",21618.8176101031,8.9261396899676,9e+06,1,1,"other",5.29e+10,8.2944e+10
"4413",21618.8176101031,8.46070789930705,4e+06,1,1,"other",1.6e+11,4.9e+11
"4414",31633.4844321214,7.62784626614106,6.25e+08,1,0,"other",6.4e+13,2.0164e+14
"4415",23275.8444024818,6.7039137219579,3.6e+07,1,0,"other",1e+12,2.56e+12
"4416",25004.6851532663,8.13688012439014,4.9e+07,1,1,"other",8.1e+11,1.96e+12
"4417",38050.8221903919,8.7735324353329,1.521e+09,3,0,"other",7.225e+13,2.6244e+14
"4418",28681.2444787277,7.08628242288099,1e+06,1,0,"other",2.116e+13,1.21e+14
"4419",19266.0021327151,7.08628242288099,1e+06,1,1,"other",1.05625e+11,2.46016e+11
"4420",40344.786512142,7.80086037616557,1.96e+10,2,0,"Top_20",8.41e+14,3.28329e+15
"4421",10838.7442715874,5.87571073418712,1e+06,1,1,"other",3.6e+09,1.8225e+10
"4422",14379.5410046167,6.09177543102124,1e+06,1,1,"other",1.21e+10,2.56e+10
"4423",23275.8444024818,8.30023899891754,1e+08,1,1,"other",2.75625e+11,7.97449e+11
"4424",35834.8028181981,7.62784626614106,3.61e+08,2,1,"Top_10",1.8225e+14,8.6436e+14
"4425",30630.6439676987,6.7039137219579,4e+08,1,1,"Top_30",5.625e+13,1.6384e+14
"4426",17069.7509423732,6.50540326910651,1e+06,1,0,"other",6.76e+10,2.916e+11
"4427",12536.2724666846,6.09177543102124,1e+06,1,1,"other",6.4e+09,4.84e+10
"4428",32655.2205640584,7.9704767893106,6.25e+08,1,1,"other",4.225e+13,1.2321e+14
"4429",17784.6297377822,6.30150451067143,1e+06,1,1,"other",1.05625e+11,0
"4430",25896.305974114,7.80086037616557,1e+06,1,1,"other",1.21e+12,2.25e+12
"4431",36933.1175912247,8.13688012439014,1e+06,1,0,"other",2.25e+14,9.9225e+14
"4432",20032.7261773365,7.80086037616557,9e+06,1,1,"other",1.05625e+11,3.23761e+11
"4433",22438.4087936718,7.27079286900546,1e+06,1,1,"other",5.25625e+11,1.21e+12
"4434",32655.2205640584,8.46070789930705,1.225e+09,2,1,"other",4.9e+13,1.4161e+14
"4435",23275.8444024818,7.9704767893106,3.6e+07,1,0,"other",4.225e+11,1.21e+12
"4436",26806.2026241036,8.61842877960116,1.6e+07,1,0,"other",1.96e+12,3.24e+12
"4437",20816.9605262596,8.13688012439014,1.6e+07,1,1,"other",1.40625e+11,3.37561e+11
